solver,jobs,elapsed,value
CombinatorialBnB,7,1.0509999128771597e-06,
GurobiSolver,7,9.199999340125942e-07,
CombinatorialBnB,7,1.4800000371906208e-06,
GurobiSolver,7,8.860000662025413e-07,
CombinatorialBnB,7,9.010000212583691e-07,
GurobiSolver,7,1.1029999313905137e-06,
CombinatorialBnB,7,9.670000054029515e-07,
GurobiSolver,7,1.2929999684274662e-06,
CombinatorialBnB,7,1.4020000662640086e-06,
GurobiSolver,7,2.422999955342675e-06,
CombinatorialBnB,7,1.1970000741712283e-06,
GurobiSolver,7,1.3189999208407244e-06,
CombinatorialBnB,7,1.1759999551941291e-06,
GurobiSolver,7,1.1810000160039635e-06,
CombinatorialBnB,7,8.499999921696144e-07,
GurobiSolver,7,1.1639999684120994e-06,
CombinatorialBnB,7,7.999999525054591e-07,
GurobiSolver,7,1.0350000820835703e-06,
CombinatorialBnB,7,8.41999963085982e-07,
GurobiSolver,7,9.450000106880907e-07,
CombinatorialBnB,7,8.949999710239354e-07,
GurobiSolver,7,9.670000054029515e-07,
CombinatorialBnB,7,9.179999551633955e-07,
GurobiSolver,7,9.149999868895975e-07,
CombinatorialBnB,7,8.609999895270448e-07,
GurobiSolver,7,1.3240000953373965e-06,
CombinatorialBnB,7,1.1019999419659143e-06,
GurobiSolver,7,1.562000079502468e-06,
CombinatorialBnB,7,1.1259999155299738e-06,
GurobiSolver,7,1.0280000424245372e-06,
CombinatorialBnB,7,9.369999816044583e-07,
GurobiSolver,7,1.7109999816966592e-06,
CombinatorialBnB,7,1.275999920835602e-06,
GurobiSolver,7,1.6030001006583916e-06,
CombinatorialBnB,7,9.8099997103418e-07,
GurobiSolver,7,1.1770000583055662e-06,
CombinatorialBnB,7,1.037000060932769e-06,
GurobiSolver,7,1.0750000001280569e-06,
CombinatorialBnB,7,7.31999989511678e-07,
GurobiSolver,7,1.3449999869408202e-06,
CombinatorialBnB,7,1.089000079446123e-06,
GurobiSolver,7,1.0480000582901994e-06,
CombinatorialBnB,7,1.0610000344968284e-06,
GurobiSolver,7,1.296000050388102e-06,
CombinatorialBnB,7,8.670000397614785e-07,
GurobiSolver,7,1.2900000001536682e-06,
CombinatorialBnB,7,9.290000662076636e-07,
GurobiSolver,7,1.2799999922208372e-06,
CombinatorialBnB,7,1.0350000820835703e-06,
GurobiSolver,7,1.575000055709097e-06,
CombinatorialBnB,7,1.269999984288006e-06,
GurobiSolver,7,1.0479999446033617e-06,
CombinatorialBnB,7,1.0100000054080738e-06,
GurobiSolver,7,1.6789999790489674e-06,
CombinatorialBnB,7,9.58999976319319e-07,
GurobiSolver,7,1.4009999631525716e-06,
CombinatorialBnB,7,9.149999868895975e-07,
GurobiSolver,7,1.3039999657848966e-06,
CombinatorialBnB,7,9.230000159732299e-07,
GurobiSolver,7,9.479999789618887e-07,
CombinatorialBnB,7,8.050000133152935e-07,
GurobiSolver,7,1.0609999208099907e-06,
CombinatorialBnB,7,9.48999968386488e-07,
GurobiSolver,7,1.1660000609481358e-06,
CombinatorialBnB,7,1.4660000715593924e-06,
GurobiSolver,7,1.6249999816864147e-06,
CombinatorialBnB,7,2.1029999288657564e-06,
GurobiSolver,7,2.5670000241007074e-06,
CombinatorialBnB,7,1.4229999578674324e-06,
GurobiSolver,7,1.186000076813798e-06,
CombinatorialBnB,7,1.034000092658971e-06,
GurobiSolver,7,1.2100000503778574e-06,
CombinatorialBnB,7,9.130000080403988e-07,
GurobiSolver,7,1.1219999578315765e-06,
CombinatorialBnB,7,8.879999313649023e-07,
GurobiSolver,7,9.429999181520543e-07,
CombinatorialBnB,7,1.1060000133511494e-06,
GurobiSolver,7,1.0439999869049643e-06,
CombinatorialBnB,7,8.180001032087603e-07,
GurobiSolver,7,9.569999974701204e-07,
CombinatorialBnB,7,1.3810000609737472e-06,
GurobiSolver,7,9.609999551685178e-07,
CombinatorialBnB,7,8.370000159629853e-07,
GurobiSolver,7,1.053000005413196e-06,
CombinatorialBnB,7,9.40000063565094e-07,
GurobiSolver,7,1.0040000688604778e-06,
CombinatorialBnB,7,8.38999994812184e-07,
GurobiSolver,7,1.0289999181622989e-06,
CombinatorialBnB,7,2.056999960586836e-06,
GurobiSolver,7,1.4839999948890181e-06,
CombinatorialBnB,7,1.0649999921952258e-06,
GurobiSolver,7,1.7119999711212586e-06,
CombinatorialBnB,7,9.630000477045542e-07,
GurobiSolver,7,9.58999976319319e-07,
CombinatorialBnB,7,8.979999392977334e-07,
GurobiSolver,7,1.8430000636726618e-06,
CombinatorialBnB,7,1.0999999631167157e-06,
GurobiSolver,7,1.4529999816659256e-06,
CombinatorialBnB,7,8.439999419351807e-07,
GurobiSolver,7,1.6310000319208484e-06,
CombinatorialBnB,7,7.970000979184988e-07,
GurobiSolver,7,1.4409999948838959e-06,
CombinatorialBnB,7,8.770000476943096e-07,
GurobiSolver,7,1.0379999366705306e-06,
CombinatorialBnB,7,1.991999965866853e-06,
GurobiSolver,7,2.827999992405239e-06,
CombinatorialBnB,7,1.4400000054592965e-06,
GurobiSolver,7,1.5779999102960574e-06,
CombinatorialBnB,7,9.75000034486584e-07,
GurobiSolver,7,1.032999989547534e-06,
CombinatorialBnB,7,7.979999736562604e-07,
GurobiSolver,7,1.0100000054080738e-06,
CombinatorialBnB,7,7.84000008025032e-07,
GurobiSolver,7,1.3700000636163168e-06,
CombinatorialBnB,7,1.0350000820835703e-06,
GurobiSolver,7,1.248000103259983e-06,
CombinatorialBnB,7,1.1590000212891027e-06,
GurobiSolver,7,1.2070000821040594e-06,
CombinatorialBnB,7,1.4209999790182337e-06,
GurobiSolver,7,2.506999976503721e-06,
CombinatorialBnB,7,1.089000079446123e-06,
GurobiSolver,7,9.660000159783522e-07,
CombinatorialBnB,7,8.370000159629853e-07,
GurobiSolver,7,1.0109999948326731e-06,
CombinatorialBnB,7,8.729999763090746e-07,
GurobiSolver,7,9.160000900010346e-07,
CombinatorialBnB,7,1.361000045108085e-06,
GurobiSolver,7,1.1100000847363845e-06,
CombinatorialBnB,7,8.509999815942138e-07,
GurobiSolver,7,9.83999939307978e-07,
CombinatorialBnB,7,8.660000503368792e-07,
GurobiSolver,7,1.1729999869203311e-06,
CombinatorialBnB,7,1.4319999763756641e-06,
GurobiSolver,7,3.377999973963597e-06,
CombinatorialBnB,7,1.0160000556425075e-06,
GurobiSolver,7,9.899999895424116e-07,
CombinatorialBnB,7,1.2790000027962378e-06,
GurobiSolver,7,1.505999989603879e-06,
CombinatorialBnB,7,1.0160000556425075e-06,
GurobiSolver,7,1.7669999579084106e-06,
CombinatorialBnB,7,1.1610000001383014e-06,
GurobiSolver,7,1.0159999419556698e-06,
CombinatorialBnB,7,1.027000052999938e-06,
GurobiSolver,7,1.217999965774652e-06,
CombinatorialBnB,7,8.240000397563563e-07,
GurobiSolver,7,1.1140000424347818e-06,
CombinatorialBnB,7,8.370000159629853e-07,
GurobiSolver,7,1.5939999684633221e-06,
CombinatorialBnB,7,8.079999815890915e-07,
GurobiSolver,7,1.1519999816300697e-06,
CombinatorialBnB,7,8.759999445828726e-07,
GurobiSolver,7,9.729999419505475e-07,
CombinatorialBnB,7,9.100000397666008e-07,
GurobiSolver,7,1.0680000741558615e-06,
CombinatorialBnB,7,1.0609999208099907e-06,
GurobiSolver,7,1.0080000265588751e-06,
CombinatorialBnB,7,8.579999075664091e-07,
GurobiSolver,7,9.499999578110874e-07,
CombinatorialBnB,7,1.0320000001229346e-06,
GurobiSolver,7,1.006999923447438e-06,
CombinatorialBnB,7,8.160000106727239e-07,
GurobiSolver,7,1.0769999789772555e-06,
CombinatorialBnB,7,8.890000344763394e-07,
GurobiSolver,7,1.0029999657490407e-06,
CombinatorialBnB,7,2.817999984472408e-06,
GurobiSolver,7,9.95000050352246e-07,
CombinatorialBnB,7,9.58999976319319e-07,
GurobiSolver,7,1.0710000424296595e-06,
CombinatorialBnB,7,1.0930000371445203e-06,
GurobiSolver,7,1.1280000080660102e-06,
CombinatorialBnB,7,9.149999868895975e-07,
GurobiSolver,7,9.85000042419415e-07,
CombinatorialBnB,7,8.429999525105814e-07,
GurobiSolver,7,1.0710000424296595e-06,
CombinatorialBnB,7,9.44999897001253e-07,
GurobiSolver,7,9.049999789567664e-07,
CombinatorialBnB,7,1.4969999710956472e-06,
GurobiSolver,7,9.51999936660286e-07,
CombinatorialBnB,7,8.680000291860779e-07,
GurobiSolver,7,1.5570000186926336e-06,
CombinatorialBnB,7,1.0090000159834744e-06,
GurobiSolver,7,9.890000001178123e-07,
CombinatorialBnB,7,1.214999997500854e-06,
GurobiSolver,7,1.1779999340433278e-06,
CombinatorialBnB,7,1.2870000318798702e-06,
GurobiSolver,7,1.0759999895526562e-06,
CombinatorialBnB,7,1.2850000530306716e-06,
GurobiSolver,7,1.0810000503624906e-06,
CombinatorialBnB,7,8.590000106778461e-07,
GurobiSolver,7,1.0080000265588751e-06,
CombinatorialBnB,7,8.570000318286475e-07,
GurobiSolver,7,9.740000450619846e-07,
CombinatorialBnB,7,7.759999789413996e-07,
GurobiSolver,7,1.2760000345224398e-06,
CombinatorialBnB,7,9.350000027552596e-07,
GurobiSolver,7,8.270000080301543e-07,
CombinatorialBnB,7,1.2450000212993473e-06,
GurobiSolver,7,1.3180000451029628e-06,
CombinatorialBnB,7,1.13999999484804e-06,
GurobiSolver,7,1.0460000794410007e-06,
CombinatorialBnB,7,9.000000318337698e-07,
GurobiSolver,7,1.2919999790028669e-06,
CombinatorialBnB,7,9.340000133306603e-07,
GurobiSolver,7,1.398999984303373e-06,
CombinatorialBnB,7,1.7069999103114242e-06,
GurobiSolver,7,1.476999955229985e-06,
CombinatorialBnB,7,1.570999984323862e-06,
GurobiSolver,7,1.1299999869152089e-06,
CombinatorialBnB,7,9.629999340177164e-07,
GurobiSolver,7,1.1590000212891027e-06,
CombinatorialBnB,7,1.8700000055105193e-06,
GurobiSolver,7,2.8489999976955005e-06,
CombinatorialBnB,7,1.618999931451981e-06,
GurobiSolver,7,1.0060000477096764e-06,
CombinatorialBnB,7,1.7029999526130268e-06,
GurobiSolver,7,1.045999965754163e-06,
CombinatorialBnB,7,8.270000080301543e-07,
GurobiSolver,7,1.6069999446699512e-06,
CombinatorialBnB,7,9.159999763141968e-07,
GurobiSolver,7,9.190000582748326e-07,
CombinatorialBnB,7,1.2790000027962378e-06,
GurobiSolver,7,1.6430000187028782e-06,
CombinatorialBnB,7,9.469999895372894e-07,
GurobiSolver,7,9.860000318440143e-07,
CombinatorialBnB,7,9.739999313751468e-07,
GurobiSolver,7,2.7300000056129647e-06,
CombinatorialBnB,7,1.097999984267517e-06,
GurobiSolver,7,1.0610000344968284e-06,
CombinatorialBnB,7,8.670000397614785e-07,
GurobiSolver,7,1.3589999525720486e-06,
CombinatorialBnB,7,8.38999994812184e-07,
GurobiSolver,7,1.3799999578623101e-06,
CombinatorialBnB,7,1.0320000001229346e-06,
GurobiSolver,7,1.0469999551787623e-06,
CombinatorialBnB,7,1.0610000344968284e-06,
GurobiSolver,7,1.1219999578315765e-06,
CombinatorialBnB,7,9.640000371291535e-07,
GurobiSolver,7,1.1070000027757487e-06,
CombinatorialBnB,7,8.549999392926111e-07,
GurobiSolver,7,1.042999997480365e-06,
CombinatorialBnB,7,8.78000037118909e-07,
GurobiSolver,7,1.005000058285077e-06,
CombinatorialBnB,7,8.849999630911043e-07,
GurobiSolver,7,1.0470000688656e-06,
CombinatorialBnB,7,1.1480000239316723e-06,
GurobiSolver,7,1.1010000662281527e-06,
CombinatorialBnB,7,1.6932999983509944e-05,
GurobiSolver,7,2.4400000029345392e-06,
CombinatorialBnB,7,9.990000080506434e-07,
GurobiSolver,7,1.371000053040916e-06,
CombinatorialBnB,7,1.08200003978709e-06,
GurobiSolver,7,1.2779998996848008e-06,
CombinatorialBnB,7,9.830000635702163e-07,
GurobiSolver,7,1.4529999816659256e-06,
CombinatorialBnB,7,8.399999842367833e-07,
GurobiSolver,7,9.080000609174022e-07,
CombinatorialBnB,7,8.440000556220184e-07,
GurobiSolver,7,1.1180000001331791e-06,
CombinatorialBnB,7,8.38999994812184e-07,
GurobiSolver,7,1.1430000768086757e-06,
CombinatorialBnB,7,1.1820000054285629e-06,
GurobiSolver,7,1.3050000688963337e-06,
CombinatorialBnB,7,9.160000900010346e-07,
GurobiSolver,7,9.149999868895975e-07,
CombinatorialBnB,7,8.309999657285516e-07,
GurobiSolver,7,1.0349999683967326e-06,
CombinatorialBnB,7,1.1189999895577785e-06,
GurobiSolver,7,9.240000053978292e-07,
CombinatorialBnB,7,2.6240001034238958e-06,
GurobiSolver,7,1.4490000239675283e-06,
CombinatorialBnB,7,1.252999936696142e-06,
GurobiSolver,7,1.1260000292168115e-06,
CombinatorialBnB,7,1.1070000027757487e-06,
GurobiSolver,7,1.1199999789823778e-06,
CombinatorialBnB,7,1.6340000001946464e-06,
GurobiSolver,7,1.055999973686994e-06,
CombinatorialBnB,7,9.130000080403988e-07,
GurobiSolver,7,1.254000039807579e-06,
CombinatorialBnB,7,1.3549999948736513e-06,
GurobiSolver,7,1.1250000397922122e-06,
CombinatorialBnB,7,8.81000005392707e-07,
GurobiSolver,7,9.43000031838892e-07,
CombinatorialBnB,7,9.240000053978292e-07,
GurobiSolver,7,1.0399999155197293e-06,
CombinatorialBnB,7,8.120000529743265e-07,
GurobiSolver,7,1.2360000027911155e-06,
CombinatorialBnB,7,8.039999102038564e-07,
GurobiSolver,7,1.0380000503573683e-06,
CombinatorialBnB,7,8.450000450466177e-07,
GurobiSolver,7,1.0290000318491366e-06,
CombinatorialBnB,7,1.6569999843341066e-06,
GurobiSolver,7,1.1820000054285629e-06,
CombinatorialBnB,7,2.3789999659129535e-06,
GurobiSolver,7,1.6459999869766762e-06,
CombinatorialBnB,7,9.200000476994319e-07,
GurobiSolver,7,1.1029999313905137e-06,
CombinatorialBnB,7,1.5439999287991668e-06,
GurobiSolver,7,1.2839999499192345e-06,
CombinatorialBnB,7,9.200000476994319e-07,
GurobiSolver,7,1.6080000477813883e-06,
CombinatorialBnB,7,9.78000002760382e-07,
GurobiSolver,7,1.6060000689321896e-06,
CombinatorialBnB,7,1.2760000345224398e-06,
GurobiSolver,7,1.2159999869254534e-06,
CombinatorialBnB,7,1.0510000265639974e-06,
GurobiSolver,7,1.0100000054080738e-06,
CombinatorialBnB,7,8.960000741353724e-07,
GurobiSolver,7,1.0719999181674211e-06,
CombinatorialBnB,7,8.179999895219225e-07,
GurobiSolver,7,1.0830000292116893e-06,
CombinatorialBnB,7,8.719999868844752e-07,
GurobiSolver,7,9.509999472356867e-07,
CombinatorialBnB,7,6.959999154787511e-07,
GurobiSolver,7,1.1829999948531622e-06,
CombinatorialBnB,7,1.5670000266254647e-06,
GurobiSolver,7,3.945999992538418e-06,
CombinatorialBnB,7,1.0960000054183183e-06,
GurobiSolver,7,1.958999973794562e-06,
CombinatorialBnB,7,1.0369999472459313e-06,
GurobiSolver,7,1.147000034507073e-06,
CombinatorialBnB,7,9.829999498833786e-07,
GurobiSolver,7,1.762000010785414e-06,
CombinatorialBnB,7,9.289999525208259e-07,
GurobiSolver,7,1.157000042439904e-06,
CombinatorialBnB,7,9.399999498782563e-07,
GurobiSolver,7,9.43000031838892e-07,
CombinatorialBnB,7,9.279999630962266e-07,
GurobiSolver,7,9.770000133357826e-07,
CombinatorialBnB,7,1.042999997480365e-06,
GurobiSolver,7,1.0210000027655042e-06,
CombinatorialBnB,7,9.249999948224286e-07,
GurobiSolver,7,1.0499999234525603e-06,
CombinatorialBnB,7,2.6899999738816405e-06,
GurobiSolver,7,1.2869999181930325e-06,
CombinatorialBnB,7,1.0390000397819676e-06,
GurobiSolver,7,1.4080000028116046e-06,
CombinatorialBnB,7,1.2259999948582845e-06,
GurobiSolver,7,1.5740000662844977e-06,
CombinatorialBnB,7,1.1199999789823778e-06,
GurobiSolver,7,1.6399999367422424e-06,
CombinatorialBnB,7,1.403000055688608e-06,
GurobiSolver,7,9.509999472356867e-07,
CombinatorialBnB,7,8.260000186055549e-07,
GurobiSolver,7,9.609999551685178e-07,
CombinatorialBnB,7,8.490000027450151e-07,
GurobiSolver,7,1.294999947276665e-06,
CombinatorialBnB,7,8.769999340074719e-07,
GurobiSolver,7,1.2780000133716385e-06,
CombinatorialBnB,7,1.3029999763602973e-06,
GurobiSolver,7,1.0079999128720374e-06,
CombinatorialBnB,7,8.480000133204157e-07,
GurobiSolver,7,9.960000397768454e-07,
CombinatorialBnB,7,9.33000023906061e-07,
GurobiSolver,7,1.1119999498987454e-06,
CombinatorialBnB,7,9.4600000011269e-07,
GurobiSolver,7,1.0149999525310704e-06,
CombinatorialBnB,7,1.2070000821040594e-06,
GurobiSolver,7,1.5269999948941404e-06,
CombinatorialBnB,7,1.2900000001536682e-06,
GurobiSolver,7,1.0569999631115934e-06,
CombinatorialBnB,7,1.048999934027961e-06,
GurobiSolver,7,1.1859999631269602e-06,
CombinatorialBnB,7,1.518999965810508e-06,
GurobiSolver,7,1.2309999419812812e-06,
CombinatorialBnB,7,9.020000106829684e-07,
GurobiSolver,7,1.2750000450978405e-06,
CombinatorialBnB,7,8.370000159629853e-07,
GurobiSolver,7,1.1289999974906095e-06,
CombinatorialBnB,7,1.0769999789772555e-06,
GurobiSolver,7,1.053000005413196e-06,
CombinatorialBnB,7,9.579999868947198e-07,
GurobiSolver,7,1.341000029242423e-06,
CombinatorialBnB,7,1.06199991023459e-06,
GurobiSolver,7,9.860000318440143e-07,
CombinatorialBnB,7,8.36000026538386e-07,
GurobiSolver,7,9.340000133306603e-07,
CombinatorialBnB,7,9.350000027552596e-07,
GurobiSolver,7,1.2159999869254534e-06,
CombinatorialBnB,7,8.499999921696144e-07,
GurobiSolver,7,9.540000291963224e-07,
CombinatorialBnB,7,9.509999472356867e-07,
GurobiSolver,7,1.355000108560489e-06,
CombinatorialBnB,7,8.740000794205116e-07,
GurobiSolver,7,1.0439999869049643e-06,
CombinatorialBnB,7,9.429999181520543e-07,
GurobiSolver,7,1.1250000397922122e-06,
CombinatorialBnB,7,1.1319999657644075e-06,
GurobiSolver,7,1.2929999684274662e-06,
CombinatorialBnB,7,2.031000008173578e-06,
GurobiSolver,7,1.1790000371547649e-06,
CombinatorialBnB,7,1.3239999816505588e-06,
GurobiSolver,7,1.7899999420478707e-06,
CombinatorialBnB,7,1.000999986899842e-06,
GurobiSolver,7,1.1490000133562717e-06,
CombinatorialBnB,7,9.4600000011269e-07,
GurobiSolver,7,9.929999578162096e-07,
CombinatorialBnB,7,1.1490000133562717e-06,
GurobiSolver,7,3.370999934304564e-06,
CombinatorialBnB,7,1.7810000372264767e-06,
GurobiSolver,7,1.145999931395636e-06,
CombinatorialBnB,7,1.0120000979441102e-06,
GurobiSolver,7,1.5079999684530776e-06,
CombinatorialBnB,7,9.56000008045521e-07,
GurobiSolver,7,1.1739999763449305e-06,
CombinatorialBnB,7,9.949999366654083e-07,
GurobiSolver,7,1.0610000344968284e-06,
CombinatorialBnB,7,8.620000926384819e-07,
GurobiSolver,7,1.3999999737279722e-06,
CombinatorialBnB,7,1.0219999921901035e-06,
GurobiSolver,7,1.2360000027911155e-06,
CombinatorialBnB,7,8.38999994812184e-07,
GurobiSolver,7,9.679999948275508e-07,
CombinatorialBnB,7,9.450000106880907e-07,
GurobiSolver,7,1.1729999869203311e-06,
CombinatorialBnB,7,1.3820000503983465e-06,
GurobiSolver,7,2.2890000082043116e-06,
CombinatorialBnB,7,1.0129999736818718e-06,
GurobiSolver,7,1.0750000001280569e-06,
CombinatorialBnB,7,1.1320000794512453e-06,
GurobiSolver,7,1.0339999789721332e-06,
CombinatorialBnB,7,1.160000010713702e-06,
GurobiSolver,7,1.0919999340330833e-06,
CombinatorialBnB,7,1.0560000873738318e-06,
GurobiSolver,7,1.257000008081377e-06,
CombinatorialBnB,7,1.0229999816147028e-06,
GurobiSolver,7,9.159999763141968e-07,
CombinatorialBnB,7,7.930000265332637e-07,
GurobiSolver,7,9.579999868947198e-07,
CombinatorialBnB,7,8.220000609071576e-07,
GurobiSolver,7,8.81000005392707e-07,
CombinatorialBnB,7,8.289999868793529e-07,
GurobiSolver,7,9.8099997103418e-07,
CombinatorialBnB,7,2.4789999315544264e-06,
GurobiSolver,7,1.1769999446187285e-06,
CombinatorialBnB,7,1.411999960510002e-06,
GurobiSolver,7,1.9899999870176543e-06,
CombinatorialBnB,7,1.3059999446340953e-06,
GurobiSolver,7,1.8040000213659368e-06,
CombinatorialBnB,7,9.650000265537528e-07,
GurobiSolver,7,1.0669999710444245e-06,
CombinatorialBnB,7,1.4290000081018661e-06,
GurobiSolver,7,1.00399995517364e-06,
CombinatorialBnB,7,7.630000027347705e-07,
GurobiSolver,7,1.1419999736972386e-06,
CombinatorialBnB,7,8.270000080301543e-07,
GurobiSolver,7,1.0829999155248515e-06,
CombinatorialBnB,7,9.230000159732299e-07,
GurobiSolver,7,1.0250000741507392e-06,
CombinatorialBnB,7,1.0420000080557656e-06,
GurobiSolver,7,1.0260000635753386e-06,
CombinatorialBnB,7,8.640000714876805e-07,
GurobiSolver,7,1.4649999684479553e-06,
CombinatorialBnB,7,1.57399995259766e-06,
GurobiSolver,7,1.0709999287428218e-06,
CombinatorialBnB,7,1.3412000043899752e-05,
GurobiSolver,7,1.2439999181879102e-06,
CombinatorialBnB,7,9.43000031838892e-07,
GurobiSolver,7,1.0170000450671068e-06,
CombinatorialBnB,7,9.990000080506434e-07,
GurobiSolver,7,1.0100000054080738e-06,
CombinatorialBnB,7,9.509999472356867e-07,
GurobiSolver,7,1.5949999578879215e-06,
CombinatorialBnB,7,8.749999551582732e-07,
GurobiSolver,7,1.0930000371445203e-06,
CombinatorialBnB,7,8.530000741302501e-07,
GurobiSolver,7,1.1230000609430135e-06,
CombinatorialBnB,7,1.313000097979966e-06,
GurobiSolver,7,1.2250000054336851e-06,
CombinatorialBnB,7,1.3210000133767608e-06,
GurobiSolver,7,1.2069999684172217e-06,
CombinatorialBnB,7,9.390000741404947e-07,
GurobiSolver,7,9.35999992179859e-07,
CombinatorialBnB,7,8.420000767728197e-07,
GurobiSolver,7,9.310000450568623e-07,
CombinatorialBnB,7,1.0339999789721332e-06,
GurobiSolver,7,1.4460000556937302e-06,
CombinatorialBnB,7,1.5599999869664316e-06,
GurobiSolver,7,1.079000071513292e-06,
CombinatorialBnB,7,1.2620000688912114e-06,
GurobiSolver,7,1.4109999710854026e-06,
CombinatorialBnB,7,9.670000054029515e-07,
GurobiSolver,7,1.275999920835602e-06,
CombinatorialBnB,7,1.269999984288006e-06,
GurobiSolver,7,1.4319999763756641e-06,
CombinatorialBnB,7,1.030000021273736e-06,
GurobiSolver,7,1.1560000530153047e-06,
CombinatorialBnB,7,1.2369999922157149e-06,
GurobiSolver,7,1.4400000054592965e-06,
CombinatorialBnB,7,9.200000476994319e-07,
GurobiSolver,7,1.1129999393233447e-06,
CombinatorialBnB,7,1.6110000160551863e-06,
GurobiSolver,7,1.1739999763449305e-06,
CombinatorialBnB,7,9.289999525208259e-07,
GurobiSolver,7,9.639999234423158e-07,
CombinatorialBnB,7,8.429999525105814e-07,
GurobiSolver,7,1.3289999287735554e-06,
CombinatorialBnB,7,9.219999128617928e-07,
GurobiSolver,7,1.2799999922208372e-06,
CombinatorialBnB,7,1.1820000054285629e-06,
GurobiSolver,7,1.3430000080916216e-06,
CombinatorialBnB,7,2.407000010862248e-06,
GurobiSolver,7,1.7899999420478707e-06,
CombinatorialBnB,7,1.042999997480365e-06,
GurobiSolver,7,1.1170000107085798e-06,
CombinatorialBnB,7,1.5670000266254647e-06,
GurobiSolver,7,1.4679999367217533e-06,
CombinatorialBnB,7,1.2099999366910197e-06,
GurobiSolver,7,1.372999918203277e-06,
CombinatorialBnB,7,9.120000186157995e-07,
GurobiSolver,7,1.0710000424296595e-06,
CombinatorialBnB,7,9.420000424142927e-07,
GurobiSolver,7,1.0169999313802691e-06,
CombinatorialBnB,7,9.730000556373852e-07,
GurobiSolver,7,1.4930000133972499e-06,
CombinatorialBnB,7,9.33000023906061e-07,
GurobiSolver,7,9.670000054029515e-07,
CombinatorialBnB,7,1.730000008137722e-06,
GurobiSolver,7,9.819999604587792e-07,
CombinatorialBnB,7,8.239999260695186e-07,
GurobiSolver,7,1.1010000662281527e-06,
